pincode,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,geometry
572124,77.29851725,13.78988334,14,77.5,13.75,77.25,13.8,77.3,29,571,05535,KARNATAKA,Tumakuru,Madhugiri,5535,548,29,POINT (77.29851725135285 13.789883336252553)
572125,76.90035418,13.61958582,13.5,77,13.5,77,13.6,76.9,29,571,05533,KARNATAKA,Tumakuru,Sira,5533,548,29,POINT (76.90035417846238 13.619585818564577)
572126,77.10971135,12.95253766,13,77,13,77,13,77.1,29,571,05541,KARNATAKA,Tumakuru,Kunigal,5541,548,29,POINT (77.10971135102194 12.952537657910531)
572127,77.39544974,13.74166827,13.5,77.5,13.75,77.5,13.7,77.4,29,571,05535,KARNATAKA,Tumakuru,Madhugiri,5535,548,29,POINT (77.3954497395367 13.741668274156133)
572128,77.01090293,13.48560466,13.5,77,13.5,77,13.5,77,29,571,05537,KARNATAKA,Tumakuru,Tumakuru,5537,548,29,POINT (77.01090292874547 13.485604657179946)
572129,77.25047196,13.4914723,13.5,77.5,13.5,77.25,13.5,77.3,29,571,05536,KARNATAKA,Tumakuru,Koratagere,5536,548,29,POINT (77.25047195641473 13.491472296309945)
572130,77.00689898,12.97210183,13,77,13,77,13,77,29,571,05541,KARNATAKA,Tumakuru,Kunigal,5541,548,29,POINT (77.00689898366896 12.972101825199985)
572132,77.2091222,13.68309034,13.5,77,13.75,77.25,13.7,77.2,29,571,05535,KARNATAKA,Tumakuru,Madhugiri,5535,548,29,POINT (77.2091222014327 13.683090343516486)
572133,77.21129931,13.83843803,14,77,13.75,77.25,13.8,77.2,29,571,05535,KARNATAKA,Tumakuru,Madhugiri,5535,548,29,POINT (77.21129930979102 13.838438025400206)
572134,76.93130368,13.03864984,13,77,13,77,13,76.9,29,571,05541,KARNATAKA,Tumakuru,Kunigal,5541,548,29,POINT (76.93130367743014 13.038649837069878)
572135,76.88169707,13.93634206,14,77,14,77,13.9,76.9,29,571,05533,KARNATAKA,Tumakuru,Sira,5533,548,29,POINT (76.8816970691451 13.93634205906377)
572136,77.38947361,14.21764736,14,77.5,14.25,77.5,14.2,77.4,37,814,05348,ANDHRA PRADESH,Sri Sathya Sai,Ramagiri,5348,754,28,POINT (77.38947360685643 14.217647364292668)
572137,76.93101622,13.75504733,14,77,13.75,77,13.8,76.9,29,571,05533,KARNATAKA,Tumakuru,Sira,5533,548,29,POINT (76.93101621882737 13.755047327118092)
572138,77.09307593,13.55311926,13.5,77,13.5,77,13.6,77.1,29,571,05536,KARNATAKA,Tumakuru,Koratagere,5536,548,29,POINT (77.09307593066485 13.553119257693584)
572139,76.81406079,13.832141,14,77,13.75,76.75,13.8,76.8,29,571,05533,KARNATAKA,Tumakuru,Sira,5533,548,29,POINT (76.8140607886606 13.832140995827402)
572140,77.24984318,13.35585927,13.5,77,13.25,77.25,13.4,77.2,29,571,05537,KARNATAKA,Tumakuru,Tumakuru,5537,548,29,POINT (77.24984317526147 13.355859269102663)
572141,77.19244567,14.26874667,14.5,77,14.25,77.25,14.3,77.2,29,571,05534,KARNATAKA,Tumakuru,Pavagada,5534,548,29,POINT (77.19244566629901 14.26874666999219)
572142,76.8670924,12.99691707,13,77,13,76.75,13,76.9,29,571,05541,KARNATAKA,Tumakuru,Kunigal,5541,548,29,POINT (76.867092395148 12.99691706654727)
572168,77.19763125,13.2779674,13.5,77,13.25,77.25,13.3,77.2,29,571,05537,KARNATAKA,Tumakuru,Tumakuru,5537,548,29,POINT (77.19763124739255 13.277967401436573)
572175,77.30842556,13.68270207,13.5,77.5,13.75,77.25,13.7,77.3,29,571,05535,KARNATAKA,Tumakuru,Madhugiri,5535,548,29,POINT (77.30842555995925 13.682702069785256)
572201,76.46310231,13.27427667,13.5,76.5,13.25,76.5,13.3,76.5,29,571,05539,KARNATAKA,Tumakuru,Tiptur,5539,548,29,POINT (76.46310230554232 13.274276669574956)
572211,76.74687395,13.30309691,13.5,76.5,13.25,76.75,13.3,76.7,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.74687394922265 13.30309691306116)
572212,76.61091257,13.22483459,13,76.5,13.25,76.5,13.2,76.6,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.61091256760292 13.224834592561342)
572213,76.92007382,13.12416938,13,77,13,77,13.1,76.9,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.92007382176581 13.124169381574134)
572214,76.66439128,13.41164911,13.5,76.5,13.5,76.75,13.4,76.7,29,571,05532,KARNATAKA,Tumakuru,Chiknayakanhalli,5532,548,29,POINT (76.66439128065208 13.41164911135153)
572215,76.7197033,13.21588662,13,76.5,13.25,76.75,13.2,76.7,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.71970330184158 13.215886616413307)
572216,76.95134315,13.28288373,13.5,77,13.25,77,13.3,77,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.95134314921856 13.282883734712403)
572217,76.40895809,13.35801075,13.5,76.5,13.25,76.5,13.4,76.4,29,571,05539,KARNATAKA,Tumakuru,Tiptur,5539,548,29,POINT (76.4089580926072 13.35801074842356)
572218,76.57728436,13.61807723,13.5,76.5,13.5,76.5,13.6,76.6,29,571,05532,KARNATAKA,Tumakuru,Chiknayakanhalli,5532,548,29,POINT (76.57728435786395 13.61807723158595)
572219,76.87661221,13.23391426,13,77,13.25,77,13.2,76.9,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.87661221183116 13.23391426495471)
572220,76.825535,13.18287746,13,77,13.25,76.75,13.2,76.8,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.82553500364821 13.182877463536002)
572221,76.75503621,13.07896321,13,77,13,76.75,13.1,76.8,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.75503620524302 13.078963206438255)
572222,76.7852728,13.47452082,13.5,77,13.5,76.75,13.5,76.8,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.7852727951616 13.474520816737922)
572223,76.80942309,13.35408097,13.5,77,13.25,76.75,13.4,76.8,29,571,05538,KARNATAKA,Tumakuru,Gubbi,5538,548,29,POINT (76.80942308906025 13.35408097340748)
572224,76.56847354,13.11054137,13,76.5,13,76.5,13.1,76.6,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.56847353979123 13.110541367903112)
572225,76.78835143,13.26472776,13.5,77,13.25,76.75,13.3,76.8,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.78835143461961 13.264727761247112)
572226,76.55375341,13.39662864,13.5,76.5,13.5,76.5,13.4,76.6,29,571,05532,KARNATAKA,Tumakuru,Chiknayakanhalli,5532,548,29,POINT (76.55375341004537 13.396628643825544)
572227,76.66961818,13.14494377,13,76.5,13.25,76.75,13.1,76.7,29,571,05540,KARNATAKA,Tumakuru,Turuvekere,5540,548,29,POINT (76.6696181782246 13.144943770675244)
572228,76.61985781,13.52835283,13.5,76.5,13.5,76.5,13.5,76.6,29,571,05532,KARNATAKA,Tumakuru,Chiknayakanhalli,5532,548,29,POINT (76.61985780788486 13.528352828707817)
573101,75.78615159,13.05997508,13,76,13,75.75,13.1,75.8,29,574,05554,KARNATAKA,Hassan,Belur,5554,539,29,POINT (75.78615159030034 13.059975082807485)
573102,76.06583247,12.74910123,12.5,76,12.75,76,12.7,76.1,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.06583246856296 12.749101232717273)
573103,76.27431621,13.3205159,13.5,76.5,13.25,76.25,13.3,76.3,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.27431621107361 13.320515902413831)
573111,76.36678744,13.05410797,13,76.5,13,76.25,13.1,76.4,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.36678744333584 13.054107970699347)
573112,76.16860465,13.40297063,13.5,76,13.5,76.25,13.4,76.2,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.16860465179452 13.402970634153277)
573113,76.14381772,12.62940389,12.5,76,12.75,76.25,12.6,76.1,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.14381772104697 12.629403885432497)
573115,75.82283609,13.17777995,13,76,13.25,75.75,13.2,75.8,29,574,05554,KARNATAKA,Hassan,Belur,5554,539,29,POINT (75.82283608717069 13.177779954653554)
573116,76.40493141,12.91880672,13,76.5,13,76.5,12.9,76.4,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.40493140799471 12.91880671838987)
573117,76.36914735,13.49376376,13.5,76.5,13.5,76.25,13.5,76.4,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.3691473543426 13.493763763609032)
573118,76.21563846,13.07316881,13,76,13,76.25,13.1,76.2,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.2156384567972 13.073168809948841)
573119,76.33400403,13.18609448,13,76.5,13.25,76.25,13.2,76.3,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.33400402536678 13.186094476186042)
573120,76.09443043,12.83116535,13,76,12.75,76,12.8,76.1,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.09443042707905 12.831165351906943)
573121,76.00634807,13.21165021,13,76,13.25,76,13.2,76,29,574,05554,KARNATAKA,Hassan,Belur,5554,539,29,POINT (76.00634806699456 13.211650205358598)
573122,76.19081104,13.26002924,13.5,76,13.25,76.25,13.3,76.2,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.19081103916778 13.26002923677334)
573123,75.71546463,12.77031281,13,75.5,12.75,75.75,12.8,75.7,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.71546463268344 12.770312810885335)
573124,76.56986697,12.95589099,13,76.5,13,76.5,13,76.6,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.56986697159526 12.955890994767387)
573125,76.08862229,13.30585282,13.5,76,13.25,76,13.3,76.1,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.08862229305043 13.305852822157451)
573126,76.34374425,13.39514328,13.5,76.5,13.5,76.25,13.4,76.3,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.34374425101856 13.395143282012512)
573127,75.79293801,12.98776824,13,76,13,75.75,13,75.8,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.79293801241181 12.987768236019976)
573128,76.04294716,12.88364413,13,76,13,76,12.9,76,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.0429471617371 12.883644125779645)
573129,75.90353222,12.85292968,13,76,12.75,76,12.9,75.9,29,574,05557,KARNATAKA,Hassan,Alur,5557,539,29,POINT (75.90353221504485 12.8529296751616)
573130,76.00669041,12.62659901,12.5,76,12.75,76,12.6,76,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.00669040900209 12.626599011209024)
573131,76.46743671,13.04904365,13,76.5,13,76.5,13,76.5,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.4674367077011 13.049043646510206)
573133,76.09305764,12.59827656,12.5,76,12.5,76,12.6,76.1,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.09305764328954 12.59827656409101)
573134,75.71185572,12.89563148,13,75.5,13,75.75,12.9,75.7,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.71185571942232 12.895631476520933)
573135,76.48478721,12.85163266,13,76.5,12.75,76.5,12.9,76.5,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.4847872118439 12.851632662800546)
573136,76.15849397,12.58662991,12.5,76,12.5,76.25,12.6,76.2,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.15849397405647 12.586629910598534)
573137,75.8323334,12.74277755,12.5,76,12.75,75.75,12.7,75.8,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.8323334047628 12.742777549198086)
573141,76.55908541,13.04290649,13,76.5,13,76.5,13,76.6,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.55908541174742 13.042906491808447)
573142,76.07152225,12.68286826,12.5,76,12.75,76,12.7,76.1,29,574,05558,KARNATAKA,Hassan,Arkalgud,5558,539,29,POINT (76.0715222512849 12.682868261110753)
573144,76.2908155,13.46729672,13.5,76.5,13.5,76.25,13.5,76.3,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.2908155049347 13.467296715829093)
573162,76.21471575,13.17069607,13,76,13.25,76.25,13.2,76.2,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.2147157492158 13.170696069953571)
573164,76.31779183,13.12478078,13,76.5,13,76.25,13.1,76.3,29,574,05555,KARNATAKA,Hassan,Arsikere,5555,539,29,POINT (76.31779182675994 13.124780780578957)
573165,75.68123572,12.98534862,13,75.5,13,75.75,13,75.7,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.6812357210624 12.985348619206347)
573201,76.11131465,12.99572024,13,76,13,76,13,76.1,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.11131464926873 12.995720237261109)
573202,76.10502725,13.02675087,13,76,13,76,13,76.1,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.1050272480601 13.026750866417256)
573210,76.2623039,12.66654317,12.5,76.5,12.75,76.25,12.7,76.3,29,574,05559,KARNATAKA,Hassan,Hole Narsipur,5559,539,29,POINT (76.2623038973262 12.666543166567157)
573211,76.25777759,12.78531418,13,76.5,12.75,76.25,12.8,76.3,29,574,05559,KARNATAKA,Hassan,Hole Narsipur,5559,539,29,POINT (76.25777759124226 12.785314179837265)
573212,76.16307345,12.91566245,13,76,13,76.25,12.9,76.2,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.16307344710499 12.915662454083558)
573213,75.97276636,12.99764447,13,76,13,76,13,76,29,574,05557,KARNATAKA,Hassan,Alur,5557,539,29,POINT (75.97276636298247 12.997644467600647)
573214,75.8726116,12.94368094,13,76,13,75.75,12.9,75.9,29,574,05553,KARNATAKA,Hassan,Sakleshpur,5553,539,29,POINT (75.87261159933838 12.943680942650749)
573215,75.87841477,13.07077286,13,76,13,76,13.1,75.9,29,574,05554,KARNATAKA,Hassan,Belur,5554,539,29,POINT (75.87841477339575 13.070772861752676)
573216,75.9788952,13.13000873,13,76,13.25,76,13.1,76,29,574,05554,KARNATAKA,Hassan,Belur,5554,539,29,POINT (75.97889519928228 13.130008726133505)
573217,76.0349545,13.01925146,13,76,13,76,13,76,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.03495450026378 13.019251460271672)
573218,75.96460798,12.92854828,13,76,13,76,12.9,76,29,574,05557,KARNATAKA,Hassan,Alur,5557,539,29,POINT (75.96460797849802 12.928548281136996)
573219,76.10676407,13.11921977,13,76,13,76,13.1,76.1,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.10676407419926 13.119219766767817)
573220,76.23293958,12.93577179,13,76,13,76.25,12.9,76.2,29,574,05559,KARNATAKA,Hassan,Hole Narsipur,5559,539,29,POINT (76.23293958292005 12.935771790593277)
573225,76.29642217,12.97943495,13,76.5,13,76.25,13,76.3,29,574,05560,KARNATAKA,Hassan,Channarayapatna,5560,539,29,POINT (76.29642217107971 12.979434953878403)
573226,76.1856277,13.00583273,13,76,13,76.25,13,76.2,29,574,05556,KARNATAKA,Hassan,Hassan,5556,539,29,POINT (76.18562769768427 13.005832729471093)
574101,75.03885109,13.30787857,13.5,75,13.25,75,13.3,75,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (75.03885108668908 13.307878569630503)
574102,74.91991475,13.28503569,13.5,75,13.25,75,13.3,74.9,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (74.91991474610431 13.285035689141955)
574103,74.78559981,13.10827144,13,75,13,74.75,13.1,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.78559981360816 13.108271441970196)
574104,75.00034422,13.21349386,13,75,13.25,75,13.2,75,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (75.00034422468404 13.213493864022283)
574105,74.75247138,13.27941346,13.5,75,13.25,74.75,13.3,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.75247137558728 13.279413456297744)
574106,74.76848163,13.22446546,13,75,13.25,74.75,13.2,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.76848162526791 13.224465460569398)
574107,75.11466631,13.17691825,13,75,13.25,75,13.2,75.1,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (75.11466631489206 13.176918249119172)
574108,75.00164416,13.3656775,13.5,75,13.25,75,13.4,75,29,569,,KARNATAKA,Udupi,HEBRI,7065,549,29,POINT (75.0016441632956 13.365677501220793)
574109,75.18039648,13.12242968,13,75,13,75.25,13.1,75.2,29,575,05563,KARNATAKA,Dakshina Kannada,Beltangadi,5563,534,29,POINT (75.1803964807021 13.122429676504018)
574110,74.92878291,13.18623446,13,75,13.25,75,13.2,74.9,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (74.92878291229009 13.186234462522991)
574111,74.7864981,13.14238753,13,75,13.25,74.75,13.1,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.78649809624883 13.14238753455061)
574112,74.83269738,13.15116776,13,75,13.25,74.75,13.2,74.8,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (74.8326973826773 13.151167755152048)
574113,74.82159476,13.17863662,13,75,13.25,74.75,13.2,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.82159476305166 13.178636623888417)
574114,75.01674056,13.16291542,13,75,13.25,75,13.2,75,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (75.01674055846031 13.16291541519555)
574115,74.7833467,13.25263012,13.5,75,13.25,74.75,13.3,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.7833467009711 13.252630118146401)
574116,74.83226906,13.22488362,13,75,13.25,74.75,13.2,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.83226905630823 13.224883618292479)
574117,74.76527321,13.19674388,13,75,13.25,74.75,13.2,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.76527321318765 13.19674388220427)
574118,74.75334844,13.30670264,13.5,75,13.25,74.75,13.3,74.8,29,569,05523,KARNATAKA,Udupi,Udupi,5523,549,29,POINT (74.75334843867984 13.306702644401938)
574119,74.77599934,13.17052969,13,75,13.25,74.75,13.2,74.8,29,569,,KARNATAKA,Udupi,KAPU,7067,549,29,POINT (74.77599934167824 13.170529694978738)
574122,75.10204228,13.23217786,13,75,13.25,75,13.2,75.1,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (75.10204227904008 13.232177859193964)
574129,74.95463649,13.14247789,13,75,13.25,75,13.1,75,29,569,05524,KARNATAKA,Udupi,Karkal,5524,549,29,POINT (74.9546364853933 13.142477886472923)
574141,74.86790294,13.08244884,13,75,13,74.75,13.1,74.9,29,575,,KARNATAKA,Dakshina Kannada,Mulki,7198,534,29,POINT (74.86790294441279 13.08244883531615)
574142,74.88474991,12.97175324,13,75,13,75,13,74.9,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.884749907391 12.971753240093781)
574143,74.96615238,12.87986189,13,75,13,75,12.9,75,29,575,05562,KARNATAKA,Dakshina Kannada,Bantval,5562,534,29,POINT (74.96615237556925 12.879861890042799)
574144,74.95694794,12.99554227,13,75,13,75,13,75,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.95694793796724 12.99554227411128)
574145,74.93529748,12.92635166,13,75,13,75,12.9,74.9,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.93529748258021 12.926351658862036)
574146,74.80757768,13.04374983,13,75,13,74.75,13.1,74.8,29,575,,KARNATAKA,Dakshina Kannada,Mulki,7198,534,29,POINT (74.8075776783348 13.043749831470752)
574148,74.87145498,13.0468753,13,75,13,74.75,13,74.9,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.87145498096405 13.046875299058987)
574150,74.84489179,13.06541301,13,75,13,74.75,13.1,74.8,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.84489178641451 13.065413013486369)
574151,74.93206544,12.96414679,13,75,13,75,13,74.9,29,575,05561,KARNATAKA,Dakshina Kannada,Mangaluru,5561,534,29,POINT (74.93206543616684 12.964146788271078)
574153,74.96350946,12.81157178,13,75,12.75,75,12.8,75,29,575,,KARNATAKA,Dakshina Kannada,Ullala,7197,534,29,POINT (74.96350945978223 12.811571780937621)
574154,74.81338993,13.09589787,13,75,13,74.75,13.1,74.8,29,575,,KARNATAKA,Dakshina Kannada,Mulki,7198,534,29,POINT (74.81338992641993 13.095897870496612)
574197,75.05941549,13.04505126,13,75,13,75,13,75.1,29,575,,KARNATAKA,Dakshina Kannada,MOODUBIDIRE,7102,534,29,POINT (75.05941548706006 13.045051256772014)
574198,75.46306882,12.89098723,13,75.5,13,75.5,12.9,75.5,29,575,05563,KARNATAKA,Dakshina Kannada,Beltangadi,5563,534,29,POINT (75.46306881796701 12.890987233549222)
574199,74.9298057,12.83435813,13,75,12.75,75,12.8,74.9,29,575,,KARNATAKA,Dakshina Kannada,Ullala,7197,534,29,POINT (74.92980570484953 12.834358131702265)
574201,75.20208397,12.76277883,13,75,12.75,75.25,12.8,75.2,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.20208396867932 12.76277883063511)
574202,75.28341003,12.74714086,12.5,75.5,12.75,75.25,12.7,75.3,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.283410026368 12.74714086017178)
574203,75.20387355,12.77285086,13,75,12.75,75.25,12.8,75.2,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.20387354518326 12.772850863939345)
574210,75.26343943,12.70462324,12.5,75.5,12.75,75.25,12.7,75.3,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.26343943072328 12.704623244069346)
574211,75.06496544,12.91417557,13,75,13,75,12.9,75.1,29,575,05562,KARNATAKA,Dakshina Kannada,Bantval,5562,534,29,POINT (75.06496544438652 12.914175574473509)
574212,75.3783539,12.65332884,12.5,75.5,12.75,75.5,12.7,75.4,29,575,05565,KARNATAKA,Dakshina Kannada,Sulya,5565,534,29,POINT (75.37835389818909 12.65332883564262)
574213,75.01025365,13.11601021,13,75,13,75,13.1,75,29,575,,KARNATAKA,Dakshina Kannada,MOODUBIDIRE,7102,534,29,POINT (75.01025364850808 13.116010205086551)
574214,75.3155824,13.07138582,13,75.5,13,75.25,13.1,75.3,29,575,05563,KARNATAKA,Dakshina Kannada,Beltangadi,5563,534,29,POINT (75.31558240137862 13.071385822700258)
574216,75.44559977,12.95337415,13,75.5,13,75.5,13,75.4,29,575,05563,KARNATAKA,Dakshina Kannada,Beltangadi,5563,534,29,POINT (75.44559977194922 12.953374147187954)
574217,75.23119067,13.0162214,13,75,13,75.25,13,75.2,29,575,05563,KARNATAKA,Dakshina Kannada,Beltangadi,5563,534,29,POINT (75.23119067292909 13.016221396498896)
574218,75.58353043,12.58966019,12.5,75.5,12.5,75.5,12.6,75.6,29,575,05565,KARNATAKA,Dakshina Kannada,Sulya,5565,534,29,POINT (75.58353043329046 12.589660187324935)
574219,74.99367773,12.91260164,13,75,13,75,12.9,75,29,575,05562,KARNATAKA,Dakshina Kannada,Bantval,5562,534,29,POINT (74.99367772984905 12.912601637728203)
574220,75.1619684,12.78992191,13,75,12.75,75.25,12.8,75.2,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.1619684004455 12.7899219145646)
574221,75.46102032,12.76412438,13,75.5,12.75,75.5,12.8,75.5,29,575,,KARNATAKA,Dakshina Kannada,KADABA,7104,534,29,POINT (75.46102031571701 12.764124378121505)
574222,75.06563209,12.82933165,13,75,12.75,75,12.8,75.1,29,575,05562,KARNATAKA,Dakshina Kannada,Bantval,5562,534,29,POINT (75.06563209440236 12.829331653533327)
574223,75.28433964,12.6441734,12.5,75.5,12.75,75.25,12.6,75.3,29,575,05564,KARNATAKA,Dakshina Kannada,Puttur,5564,534,29,POINT (75.28433963779455 12.64417339813709)
